date,close
2026-04-27,93.92079162597656
2026-04-28,94.76388549804688
2026-04-29,93.2562255859375
2026-04-30,95.06144714355467
2026-05-01,94.49607849121094
2026-05-04,93.2066421508789
2026-05-05,93.99022674560548
2026-05-06,96.68812561035156
2026-05-07,96.5988540649414
2026-05-08,96.98568725585938
2026-05-11,94.41673278808594
2026-05-12,93.73233032226562
2026-05-13,93.2463150024414
2026-05-14,94.87299346923828
2026-05-15,94.47624206542967
2026-05-18,92.95867156982422
2026-05-19,96.39056396484376
2026-05-20,87.88025665283203
2026-05-21,89.3482437133789
2026-05-22,87.38432312011719
2026-05-26,87.27521514892578
2026-05-27,87.27521514892578
2026-05-28,85.67829132080078
2026-05-29,85.47000122070312
2026-06-01,85.06999969482422
2026-06-02,83.87999725341797
2026-06-03,84.12999725341797
2026-06-04,84.47000122070312
2026-06-05,84.18000030517578
2026-06-08,83.54000091552734
2026-06-09,84.26000213623047
2026-06-10,82.29000091552734
2026-06-11,83.7699966430664
2026-06-12,83.9000015258789
2026-06-15,84.98999786376953
2026-06-16,84.95999908447266
2026-06-17,83.47000122070312
2026-06-18,84.73999786376953
2026-06-22,84.38999938964844
2026-06-23,82.87000274658203
2026-06-24,83.27999877929688
2026-06-25,84.87999725341797
2026-06-26,85.33000183105469
2026-06-29,84.44000244140625
2026-06-30,82.58999633789062
2026-07-01,81.45999908447266
2026-07-02,80.1500015258789
2026-07-06,77.9800033569336
2026-07-07,76.7300033569336
2026-07-08,75.86000061035156
2026-07-09,77.38999938964844
2026-07-10,78.95999908447266
2026-07-13,79.52999877929688
2026-07-14,78.41999816894531
2026-07-15,80.51000213623047
2026-07-16,82.08999633789062
2026-07-17,81.55000305175781
2026-07-20,81.58999633789062
2026-07-21,88.77999877929688
2026-07-22,89.04000091552734
2026-07-23,87.3499984741211
2026-07-24,88.79000091552734
