date,close
2026-04-27,149.16839599609375
2026-04-28,148.47329711914062
2026-04-29,144.29275512695312
2026-04-30,147.99664306640625
2026-05-01,148.26475524902344
2026-05-04,145.2857666015625
2026-05-05,143.16075134277344
2026-05-06,143.74661254882812
2026-05-07,152.18710327148438
2026-05-08,148.3839111328125
2026-05-11,142.1478729248047
2026-05-12,146.47735595703125
2026-05-13,143.17066955566406
2026-05-14,143.45864868164062
2026-05-15,142.4656524658203
2026-05-18,141.35348510742188
2026-05-19,145.92127990722656
2026-05-20,145.92127990722656
2026-05-21,145.22618103027344
2026-05-22,146.59652709960938
2026-05-26,146.71568298339844
2026-05-27,146.20925903320312
2026-05-28,147.37106323242188
2026-05-29,146.090087890625
2026-06-01,144.3126220703125
2026-06-02,143.41891479492188
2026-06-03,144.59066772460938
2026-06-04,148.5130157470703
2026-06-05,150.10182189941406
2026-06-08,148.94000244140625
2026-06-09,152.0399932861328
2026-06-10,147.7899932861328
2026-06-11,147.35000610351562
2026-06-12,146.24000549316406
2026-06-15,145.52000427246094
2026-06-16,145.16000366210938
2026-06-17,141.61000061035156
2026-06-18,143.97999572753906
2026-06-22,140.7100067138672
2026-06-23,143.9199981689453
2026-06-24,147.77000427246094
2026-06-25,151.3800048828125
2026-06-26,155.9199981689453
2026-06-29,155.19000244140625
2026-06-30,151.3300018310547
2026-07-01,152.89999389648438
2026-07-02,158.0800018310547
2026-07-06,155.5399932861328
2026-07-07,156.3000030517578
2026-07-08,150.55999755859375
2026-07-09,150.85000610351562
2026-07-10,151.94000244140625
2026-07-13,153.8300018310547
2026-07-14,150.64999389648438
2026-07-15,154.8800048828125
2026-07-16,159.92999267578125
2026-07-17,158.1699981689453
2026-07-20,154.47999572753906
2026-07-21,153.83999633789062
2026-07-22,153.16000366210938
2026-07-23,152.97000122070312
2026-07-24,156.36000061035156
