date,close
2026-04-27,61.27000045776367
2026-04-28,61.599998474121094
2026-04-29,62.02000045776367
2026-04-30,62.650001525878906
2026-05-01,62.13999938964844
2026-05-04,62.810001373291016
2026-05-05,57.279998779296875
2026-05-06,56.11000061035156
2026-05-07,56.810001373291016
2026-05-08,55.47999954223633
2026-05-11,54.38999938964844
2026-05-12,54.880001068115234
2026-05-13,52.369998931884766
2026-05-14,53.459999084472656
2026-05-15,55.33000183105469
2026-05-18,56.65999984741211
2026-05-19,56.029998779296875
2026-05-20,56.40999984741211
2026-05-21,55.81999969482422
2026-05-22,57.130001068115234
2026-05-26,55.61000061035156
2026-05-27,55.619998931884766
2026-05-28,55.83000183105469
2026-05-29,56.560001373291016
2026-06-01,59.04999923706055
2026-06-02,56.459999084472656
2026-06-03,55.08000183105469
2026-06-04,56.22999954223633
2026-06-05,54.43000030517578
2026-06-08,52.720001220703125
2026-06-09,54.029998779296875
2026-06-10,53.279998779296875
2026-06-11,53.060001373291016
2026-06-12,53.779998779296875
2026-06-15,47.90999984741211
2026-06-16,49.83000183105469
2026-06-17,48.77000045776367
2026-06-18,47.86000061035156
2026-06-22,47.18000030517578
2026-06-23,47.29999923706055
2026-06-24,48.189998626708984
2026-06-25,47.529998779296875
2026-06-26,49.45000076293945
2026-06-29,48.83000183105469
2026-06-30,49.04999923706055
2026-07-01,50.72999954223633
2026-07-02,52.33000183105469
2026-07-06,51.779998779296875
2026-07-07,52.709999084472656
2026-07-08,50.599998474121094
2026-07-09,51.650001525878906
2026-07-10,50.45000076293945
2026-07-13,51.18000030517578
2026-07-14,49.540000915527344
2026-07-15,50.36000061035156
2026-07-16,51.720001220703125
2026-07-17,50.630001068115234
2026-07-20,51.68000030517578
2026-07-21,50.61000061035156
2026-07-22,50.220001220703125
2026-07-23,49.970001220703125
2026-07-24,51.02000045776367
