date,close
2026-04-27,426.010009765625
2026-04-28,430.1400146484375
2026-04-29,423.239990234375
2026-04-30,427.3800048828125
2026-05-01,423.9200134277344
2026-05-04,429.8500061035156
2026-05-05,424.3599853515625
2026-05-06,427.6499938964844
2026-05-07,425.0
2026-05-08,429.8200073242187
2026-05-11,435.1700134277344
2026-05-12,448.2900085449219
2026-05-13,453.05999755859375
2026-05-14,450.4100036621094
2026-05-15,436.9500122070313
2026-05-18,436.5799865722656
2026-05-19,434.30999755859375
2026-05-20,430.44000244140625
2026-05-21,433.5400085449219
2026-05-22,434.5199890136719
2026-05-26,435.9299926757813
2026-05-27,437.2200012207031
2026-05-28,447.9700012207031
2026-05-29,447.5400085449219
2026-06-01,438.3999938964844
2026-06-02,425.0899963378906
2026-06-03,428.3399963378906
2026-06-04,441.739990234375
2026-06-05,446.8299865722656
2026-06-08,442.9599914550781
2026-06-09,445.7699890136719
2026-06-10,435.7099914550781
2026-06-11,445.0400085449219
2026-06-12,444.9299926757813
2026-06-15,450.4599914550781
2026-06-16,453.1700134277344
2026-06-17,458.989990234375
2026-06-18,451.6300048828125
2026-06-22,466.7900085449219
2026-06-23,468.4200134277344
2026-06-24,475.2000122070313
2026-06-25,480.1799926757813
2026-06-26,491.3399963378906
2026-06-29,499.6499938964844
2026-06-30,496.7300109863281
2026-07-01,498.010009765625
2026-07-02,528.0399780273438
2026-07-06,529.5900268554688
2026-07-07,522.25
2026-07-08,498.4299926757813
2026-07-09,496.5
2026-07-10,485.3900146484375
2026-07-13,480.25
2026-07-14,476.30999755859375
2026-07-15,477.0799865722656
2026-07-16,486.0299987792969
2026-07-17,485.6499938964844
2026-07-20,480.5
2026-07-21,482.0
2026-07-22,472.57000732421875
2026-07-23,473.0899963378906
2026-07-24,477.3599853515625
