date,close
2026-04-27,196.67999267578125
2026-04-28,194.1000061035156
2026-04-29,181.72999572753903
2026-04-30,187.77000427246097
2026-05-01,191.25
2026-05-04,202.9900054931641
2026-05-05,197.75
2026-05-06,197.9600067138672
2026-05-07,192.9600067138672
2026-05-08,201.16000366210935
2026-05-11,216.6000061035156
2026-05-12,207.63999938964844
2026-05-13,201.8000030517578
2026-05-14,212.0099945068359
2026-05-15,195.42999267578125
2026-05-18,189.44000244140625
2026-05-19,193.4499969482422
2026-05-20,191.2899932861328
2026-05-21,193.55999755859375
2026-05-22,184.9900054931641
2026-05-26,180.00999450683594
2026-05-27,173.77999877929688
2026-05-28,182.25
2026-05-29,189.02999877929688
2026-06-01,182.61000061035156
2026-06-02,173.99000549316406
2026-06-03,163.22000122070312
2026-06-04,164.1300048828125
2026-06-05,152.39999389648438
2026-06-08,162.11000061035156
2026-06-09,155.5
2026-06-10,153.97000122070312
2026-06-11,160.42999267578125
2026-06-12,159.77999877929688
2026-06-15,169.6199951171875
2026-06-16,169.27000427246094
2026-06-17,164.9199981689453
2026-06-18,163.25999450683594
2026-06-22,164.83999633789062
2026-06-23,158.17999267578125
2026-06-24,150.11000061035156
2026-06-25,142.52000427246094
2026-06-26,149.05999755859375
2026-06-29,151.64999389648438
2026-06-30,146.19000244140625
2026-07-01,159.24000549316406
2026-07-02,165.47999572753906
2026-07-06,168.8699951171875
2026-07-07,163.50999450683594
2026-07-08,159.36000061035156
2026-07-09,158.44000244140625
2026-07-10,159.07000732421875
2026-07-13,157.3699951171875
2026-07-14,161.5
2026-07-15,167.2100067138672
2026-07-16,160.49000549316406
2026-07-17,157.1199951171875
2026-07-20,160.42999267578125
2026-07-21,175.85000610351562
2026-07-22,166.1199951171875
2026-07-23,161.16000366210938
2026-07-24,158.2899932861328
