date,close
2026-04-27,226.34616088867188
2026-04-28,231.7056884765625
2026-04-29,240.89064025878903
2026-04-30,247.3459930419922
2026-05-01,245.2141265869141
2026-05-04,251.579833984375
2026-05-05,259.5195617675781
2026-05-06,244.8455352783203
2026-05-07,241.33892822265625
2026-05-08,243.93899536132812
2026-05-11,251.5200653076172
2026-05-12,251.0319366455078
2026-05-13,248.14295959472656
2026-05-14,247.87399291992188
2026-05-15,254.0603790283203
2026-05-18,258.54327392578125
2026-05-19,262.0199890136719
2026-05-20,258.3699951171875
2026-05-21,248.42999267578125
2026-05-22,254.6499938964844
2026-05-26,248.0500030517578
2026-05-27,247.0500030517578
2026-05-28,251.3300018310547
2026-05-29,248.77000427246097
2026-06-01,258.6600036621094
2026-06-02,263.05999755859375
2026-06-03,267.2099914550781
2026-06-04,267.04998779296875
2026-06-05,262.010009765625
2026-06-08,266.1700134277344
2026-06-09,258.1499938964844
2026-06-10,263.2799987792969
2026-06-11,260.80999755859375
2026-06-12,263.5799865722656
2026-06-15,250.86000061035156
2026-06-16,250.47000122070312
2026-06-17,244.61000061035156
2026-06-18,242.91000366210935
2026-06-22,247.2899932861328
2026-06-23,248.52000427246097
2026-06-24,246.5099945068359
2026-06-25,253.55999755859375
2026-06-26,254.05999755859375
2026-06-29,259.2200012207031
2026-06-30,255.6699981689453
2026-07-01,264.8699951171875
2026-07-02,266.3500061035156
2026-07-06,268.989990234375
2026-07-07,266.3299865722656
2026-07-08,280.67999267578125
2026-07-09,283.29998779296875
2026-07-10,283.739990234375
2026-07-13,296.8800048828125
2026-07-14,303.3999938964844
2026-07-15,299.17999267578125
2026-07-16,305.8500061035156
2026-07-17,312.6000061035156
2026-07-20,315.30999755859375
2026-07-21,319.760009765625
2026-07-22,315.82000732421875
2026-07-23,312.2699890136719
2026-07-24,309.239990234375
