date,close
2026-04-27,83.45999908447266
2026-04-28,82.27999877929688
2026-04-29,81.22000122070312
2026-04-30,83.5
2026-05-01,83.9800033569336
2026-05-04,83.33000183105469
2026-05-05,82.91000366210938
2026-05-06,83.19999694824219
2026-05-07,82.76000213623047
2026-05-08,79.95999908447266
2026-05-11,77.16999816894531
2026-05-12,79.7300033569336
2026-05-13,81.38999938964844
2026-05-14,81.33999633789062
2026-05-15,81.37999725341797
2026-05-18,82.38999938964844
2026-05-19,82.16000366210938
2026-05-20,82.97000122070312
2026-05-21,83.19999694824219
2026-05-22,85.77999877929688
2026-05-26,87.54000091552734
2026-05-27,86.51000213623047
2026-05-28,85.95999908447266
2026-05-29,86.47000122070312
2026-06-01,88.16000366210938
2026-06-02,87.66000366210938
2026-06-03,86.0
2026-06-04,87.44999694824219
2026-06-05,85.95999908447266
2026-06-08,85.8499984741211
2026-06-09,87.54000091552734
2026-06-10,85.9800033569336
2026-06-11,85.76000213623047
2026-06-12,85.11000061035156
2026-06-15,86.27999877929688
2026-06-16,88.58000183105469
2026-06-17,86.68000030517578
2026-06-18,87.36000061035156
2026-06-22,85.87999725341797
2026-06-23,86.94999694824219
2026-06-24,89.66000366210938
2026-06-25,89.72000122070312
2026-06-26,90.77999877929688
2026-06-29,91.18000030517578
2026-06-30,90.45999908447266
2026-07-01,91.98999786376952
2026-07-02,94.37000274658205
2026-07-06,95.18000030517578
2026-07-07,94.81999969482422
2026-07-08,93.63999938964844
2026-07-09,91.33000183105467
2026-07-10,92.20999908447266
2026-07-13,91.79000091552734
2026-07-14,90.08999633789062
2026-07-15,87.2699966430664
2026-07-16,87.83999633789062
2026-07-17,85.7300033569336
2026-07-20,85.0
2026-07-21,84.55000305175781
2026-07-22,84.37000274658203
2026-07-23,83.81999969482422
2026-07-24,82.62999725341797
