date,close
2026-04-27,174.61000061035156
2026-04-28,173.11000061035156
2026-04-29,158.64999389648438
2026-04-30,165.1699981689453
2026-05-01,171.74000549316406
2026-05-04,165.33999633789062
2026-05-05,158.22999572753906
2026-05-06,156.52000427246094
2026-05-07,160.24000549316406
2026-05-08,154.86000061035156
2026-05-11,147.7899932861328
2026-05-12,147.9199981689453
2026-05-13,143.05999755859375
2026-05-14,148.0
2026-05-15,140.3300018310547
2026-05-18,141.2100067138672
2026-05-19,142.5
2026-05-20,144.61000061035156
2026-05-21,148.89999389648438
2026-05-22,145.14999389648438
2026-05-26,144.0
2026-05-27,147.17999267578125
2026-05-28,147.25999450683594
2026-05-29,144.0500030517578
2026-06-01,142.60000610351562
2026-06-02,140.27000427246094
2026-06-03,129.00999450683594
2026-06-04,129.0500030517578
2026-06-05,132.1199951171875
2026-06-08,132.1999969482422
2026-06-09,135.3699951171875
2026-06-10,137.7899932861328
2026-06-11,139.13999938964844
2026-06-12,145.82000732421875
2026-06-15,143.7100067138672
2026-06-16,141.77999877929688
2026-06-17,132.0
2026-06-18,126.2300033569336
2026-06-22,125.54000091552734
2026-06-23,131.75
2026-06-24,131.4199981689453
2026-06-25,129.64999389648438
2026-06-26,133.63999938964844
2026-06-29,146.1699981689453
2026-06-30,142.2100067138672
2026-07-01,139.83999633789062
2026-07-02,137.1999969482422
2026-07-06,135.44000244140625
2026-07-07,138.02000427246094
2026-07-08,133.5399932861328
2026-07-09,134.35000610351562
2026-07-10,130.72999572753906
2026-07-13,131.3699951171875
2026-07-14,127.91000366210938
2026-07-15,131.24000549316406
2026-07-16,133.3300018310547
2026-07-17,131.3699951171875
2026-07-20,129.16000366210938
2026-07-21,127.79000091552734
2026-07-22,129.22000122070312
2026-07-23,126.5
2026-07-24,123.30999755859375
