date,close
2026-04-27,827.4051513671875
2026-04-28,834.0777587890625
2026-04-29,821.721435546875
2026-04-30,814.2996215820312
2026-05-01,813.1209716796875
2026-05-04,806.9577026367188
2026-05-05,800.1253051757812
2026-05-06,742.8486328125
2026-05-07,753.9263916015625
2026-05-08,735.2770385742188
2026-05-11,724.3690795898438
2026-05-12,733.8785400390625
2026-05-13,736.3657836914062
2026-05-14,746.4046630859375
2026-05-15,759.72998046875
2026-05-18,775.1129150390625
2026-05-19,761.0485229492188
2026-05-20,753.8464965820312
2026-05-21,765.6534423828125
2026-05-22,765.23388671875
2026-05-26,753.5668334960938
2026-05-27,755.6344604492188
2026-05-28,756.1439208984375
2026-05-29,741.6199951171875
2026-06-01,734.8200073242188
2026-06-02,736.780029296875
2026-06-03,739.530029296875
2026-06-04,756.9500122070312
2026-06-05,775.6599731445312
2026-06-08,766.6400146484375
2026-06-09,784.22998046875
2026-06-10,790.4400024414062
2026-06-11,787.1900024414062
2026-06-12,784.0499877929688
2026-06-15,779.780029296875
2026-06-16,785.4299926757812
2026-06-17,779.7999877929688
2026-06-18,750.6300048828125
2026-06-22,744.8499755859375
2026-06-23,763.9099731445312
2026-06-24,766.5499877929688
2026-06-25,763.8099975585938
2026-06-26,763.510009765625
2026-06-29,747.530029296875
2026-06-30,755.5999755859375
2026-07-01,768.0599975585938
2026-07-02,786.2999877929688
2026-07-06,784.22998046875
2026-07-07,807.3300170898438
2026-07-08,818.6599731445312
2026-07-09,792.8099975585938
2026-07-10,805.9600219726562
2026-07-13,812.280029296875
2026-07-14,803.3699951171875
2026-07-15,796.3499755859375
2026-07-16,841.3099975585938
2026-07-17,841.3900146484375
2026-07-20,831.4600219726562
2026-07-21,828.8400268554688
2026-07-22,814.0399780273438
2026-07-23,824.489990234375
2026-07-24,840.9000244140625
