date,close
2026-04-27,48.93528747558594
2026-04-28,49.07386016845703
2026-04-29,48.440391540527344
2026-04-30,47.034889221191406
2026-05-01,46.44101333618164
2026-05-04,46.30244445800781
2026-05-05,45.4116325378418
2026-05-06,45.084999084472656
2026-05-07,45.16999816894531
2026-05-08,44.33000183105469
2026-05-11,44.599998474121094
2026-05-12,44.709999084472656
2026-05-13,44.119998931884766
2026-05-14,44.5
2026-05-15,43.81999969482422
2026-05-18,44.31999969482422
2026-05-19,45.06999969482422
2026-05-20,45.439998626708984
2026-05-21,45.5
2026-05-22,46.310001373291016
2026-05-26,46.63999938964844
2026-05-27,46.779998779296875
2026-05-28,46.189998626708984
2026-05-29,46.38999938964844
2026-06-01,45.380001068115234
2026-06-02,45.31999969482422
2026-06-03,45.540000915527344
2026-06-04,45.63999938964844
2026-06-05,46.41999816894531
2026-06-08,45.709999084472656
2026-06-09,45.90999984741211
2026-06-10,46.43000030517578
2026-06-11,46.66999816894531
2026-06-12,47.029998779296875
2026-06-15,47.34000015258789
2026-06-16,47.70000076293945
2026-06-17,46.13999938964844
2026-06-18,46.45000076293945
2026-06-22,46.7599983215332
2026-06-23,47.45000076293945
2026-06-24,47.81999969482422
2026-06-25,48.0099983215332
2026-06-26,48.470001220703125
2026-06-29,48.060001373291016
2026-06-30,47.540000915527344
2026-07-01,47.06999969482422
2026-07-02,48.529998779296875
2026-07-06,47.709999084472656
2026-07-07,48.38999938964844
2026-07-08,48.099998474121094
2026-07-09,47.630001068115234
2026-07-10,47.91999816894531
2026-07-13,48.43000030517578
2026-07-14,49.22999954223633
2026-07-15,48.63999938964844
2026-07-16,49.11000061035156
2026-07-17,48.529998779296875
2026-07-20,48.540000915527344
2026-07-21,48.38999938964844
2026-07-22,49.33000183105469
2026-07-23,49.4900016784668
2026-07-24,49.91999816894531
