period,variant,event_date,event_year,buy_date,probability,overpay,bar_offset
all_common_oos,spatial_p0080_l025,2008-10-27,2008,2008-10-24,0.34412261843681335,0.03680750190102322,-1
all_common_oos,spatial_p0080_l025,2008-11-20,2008,2008-11-11,0.4099472463130951,0.1897948030391341,-7
all_common_oos,spatial_p0080_l025,2008-12-23,2008,2008-12-23,0.34106194972991943,0.0,0
all_common_oos,spatial_p0080_l025,2009-01-20,2009,2009-01-12,0.5944525003433228,0.07918596195512095,-5
all_common_oos,spatial_p0080_l025,2009-02-02,2009,2009-01-30,0.2874671518802643,0.0030278085948727274,-1
all_common_oos,spatial_p0080_l025,2009-03-09,2009,2009-03-02,0.31939932703971863,0.036558701040106945,-5
all_common_oos,spatial_p0080_l025,2009-06-22,2009,2009-06-17,0.3517014682292938,0.019665319201996212,-3
all_common_oos,spatial_p0080_l025,2009-07-10,2009,2009-07-08,0.36174577474594116,0.0004543560061285312,-2
all_common_oos,spatial_p0080_l025,2009-09-02,2009,2009-09-02,0.46117839217185974,0.0,0
all_common_oos,spatial_p0080_l025,2009-10-02,2009,2009-10-02,0.2025153785943985,0.0,0
all_common_oos,spatial_p0080_l025,2009-10-30,2009,2009-10-27,0.5827131271362305,0.02761680285424739,-3
all_common_oos,spatial_p0080_l025,2010-02-08,2010,2010-02-08,0.4025304913520813,0.0,0
all_common_oos,spatial_p0080_l025,2010-05-07,2010,2010-04-28,0.8053341507911682,0.07298238254995182,-7
all_common_oos,spatial_p0080_l025,2010-06-07,2010,2010-06-04,0.3492678105831146,0.012607972235572973,-1
all_common_oos,spatial_p0080_l025,2010-07-02,2010,2010-06-24,0.5273688435554504,0.05107599402700891,-6
all_common_oos,spatial_p0080_l025,2010-08-26,2010,2010-08-26,0.4882010221481323,0.0,0
all_common_oos,spatial_p0080_l025,2010-11-16,2010,2010-11-17,0.44410252571105957,0.0005080359845743843,1
all_common_oos,spatial_p0080_l025,2011-03-16,2011,2011-03-16,0.40336325764656067,0.0,0
all_common_oos,spatial_p0080_l025,2011-04-18,2011,2011-04-14,0.7267807722091675,0.0076596235982806515,-2
all_common_oos,spatial_p0080_l025,2011-06-15,2011,2011-06-15,0.6982374787330627,0.0,0
all_common_oos,spatial_p0080_l025,2011-08-08,2011,2011-08-03,0.3596039414405823,0.12390861934878061,-3
all_common_oos,spatial_p0080_l025,2011-09-09,2011,2011-09-06,0.3950915038585663,0.00923020787826978,-3
all_common_oos,spatial_p0080_l025,2011-10-03,2011,2011-09-23,0.3222837448120117,0.032839415965216334,-6
all_common_oos,spatial_p0080_l025,2011-11-25,2011,2011-11-17,0.3198918104171753,0.04959596061700111,-5
all_common_oos,spatial_p0080_l025,2011-12-19,2011,2011-12-14,0.6657136678695679,0.005676119382271194,-3
all_common_oos,spatial_p0080_l025,2012-03-06,2012,2012-03-07,0.3844432234764099,0.006975864755587757,1
all_common_oos,spatial_p0080_l025,2012-04-10,2012,2012-04-10,0.39337149262428284,0.0,0
all_common_oos,spatial_p0080_l025,2012-04-23,2012,2012-04-23,0.3889792859554291,0.0,0
all_common_oos,spatial_p0080_l025,2012-05-18,2012,2012-05-11,0.67524254322052,0.04524445833081825,-5
all_common_oos,spatial_p0080_l025,2012-06-04,2012,2012-05-31,0.31992316246032715,0.02630723906642629,-2
all_common_oos,spatial_p0080_l025,2012-06-25,2012,2012-06-26,0.46700888872146606,0.005026075134993979,1
all_common_oos,spatial_p0080_l025,2012-07-12,2012,2012-07-11,0.7033182978630066,0.004868953668552223,-1
all_common_oos,spatial_p0080_l025,2012-07-24,2012,2012-07-24,0.45476067066192627,0.0,0
all_common_oos,spatial_p0080_l025,2012-10-24,2012,2012-10-22,0.876595139503479,0.01694755593915387,-2
all_common_oos,spatial_p0080_l025,2012-11-15,2012,2012-11-13,0.6399120092391968,0.015401582195720742,-2
all_common_oos,spatial_p0080_l025,2012-12-28,2012,2012-12-28,0.7002555131912231,0.0,0
all_common_oos,spatial_p0080_l025,2013-02-25,2013,2013-02-26,0.48529666662216187,0.006845441158891186,1
all_common_oos,spatial_p0080_l025,2013-04-18,2013,2013-04-18,0.44148802757263184,0.0,0
all_common_oos,spatial_p0080_l025,2013-06-05,2013,2013-06-05,0.28864333033561707,0.0,0
all_common_oos,spatial_p0080_l025,2013-06-24,2013,2013-06-24,0.5038111209869385,0.0,0
all_common_oos,spatial_p0080_l025,2013-08-27,2013,2013-08-30,0.6821607351303101,0.00195910371005259,3
all_common_oos,spatial_p0080_l025,2013-10-08,2013,2013-10-08,0.45386624336242676,0.0,0
all_common_oos,spatial_p0080_l025,2013-12-13,2013,2013-12-12,0.5555281043052673,0.00011269548680092889,-1
all_common_oos,spatial_p0080_l025,2014-02-03,2014,2014-01-29,0.7532579898834229,0.01825829088694486,-3
all_common_oos,spatial_p0080_l025,2014-03-14,2014,2014-03-14,0.8022623062133789,0.0,0
all_common_oos,spatial_p0080_l025,2014-04-11,2014,2014-04-11,0.5255376696586609,0.0,0
all_common_oos,spatial_p0080_l025,2014-08-07,2014,2014-07-30,0.8757435083389282,0.031146992641839732,-6
all_common_oos,spatial_p0080_l025,2014-10-16,2014,2014-10-10,0.7095059752464294,0.022923543580161354,-4
all_common_oos,spatial_p0080_l025,2014-12-16,2014,2014-12-11,0.7436046004295349,0.03173180009815324,-3
all_common_oos,spatial_p0080_l025,2015-01-15,2015,2015-01-12,0.4841032028198242,0.01823928320055135,-3
all_common_oos,spatial_p0080_l025,2015-01-30,2015,2015-01-28,0.5758561491966248,0.003459775925442665,-2
all_common_oos,spatial_p0080_l025,2015-03-11,2015,2015-03-11,0.7230632305145264,0.0,0
all_common_oos,spatial_p0080_l025,2015-03-26,2015,2015-04-01,0.49140456318855286,0.0020945018296654183,4
all_common_oos,spatial_p0080_l025,2015-05-06,2015,2015-05-06,0.6842037439346313,0.0,0
all_common_oos,spatial_p0080_l025,2015-06-09,2015,2015-06-05,0.7012580633163452,0.006332250975692233,-2
all_common_oos,spatial_p0080_l025,2015-07-08,2015,2015-06-26,0.608507513999939,0.02586389254173249,-7
all_common_oos,spatial_p0080_l025,2015-07-27,2015,2015-08-04,0.8179370164871216,0.0125241703832355,6
all_common_oos,spatial_p0080_l025,2015-08-07,2015,2015-08-04,0.8179370164871216,0.006876317896389317,-3
all_common_oos,spatial_p0080_l025,2015-08-25,2015,2015-08-21,0.491623193025589,0.05638962907742462,-2
all_common_oos,spatial_p0080_l025,2015-09-28,2015,2015-09-28,0.546086311340332,0.0,0
all_common_oos,spatial_p0080_l025,2015-11-13,2015,2015-11-13,0.5862848162651062,0.0,0
all_common_oos,spatial_p0080_l025,2015-12-18,2015,2015-12-11,0.5905646085739136,0.0033280437294034293,-5
all_common_oos,spatial_p0080_l025,2016-01-20,2016,2016-01-08,0.5550342202186584,0.033773365347006035,-7
all_common_oos,spatial_p0080_l025,2016-02-11,2016,2016-02-08,0.5600435733795166,0.014000112638327122,-3
all_common_oos,spatial_p0080_l025,2016-05-19,2016,2016-05-12,0.7405158877372742,0.011557023192438898,-5
all_common_oos,spatial_p0080_l025,2016-06-27,2016,2016-06-17,0.7859962582588196,0.03466924465086829,-6
all_common_oos,spatial_p0080_l025,2016-08-26,2016,2016-09-01,0.8571004271507263,0.000460590266170291,4
all_common_oos,spatial_p0080_l025,2016-09-14,2016,2016-09-14,0.4264049828052521,0.0,0
all_common_oos,spatial_p0080_l025,2016-10-17,2016,2016-10-26,0.572662889957428,0.006403806281398028,7
all_common_oos,spatial_p0080_l025,2016-11-04,2016,2016-11-01,0.7275254130363464,0.01179540512658872,-3
all_common_oos,spatial_p0080_l025,2017-03-27,2017,2017-03-27,0.8069010376930237,0.0,0
all_common_oos,spatial_p0080_l025,2017-04-13,2017,2017-04-12,0.9043130874633789,0.00653745879896328,-1
all_common_oos,spatial_p0080_l025,2017-05-17,2017,2017-05-18,0.853110134601593,0.004028758205531391,1
all_common_oos,spatial_p0080_l025,2017-07-06,2017,2017-06-30,0.828484833240509,0.005196510951610334,-3
all_common_oos,spatial_p0080_l025,2017-08-18,2017,2017-08-11,0.8990302681922913,0.005809091892849061,-5
all_common_oos,spatial_p0080_l025,2018-02-08,2018,2018-02-06,0.49577850103378296,0.04463788222377407,-2
all_common_oos,spatial_p0080_l025,2018-03-01,2018,2018-03-02,0.6767364144325256,0.005155261000954647,1
all_common_oos,spatial_p0080_l025,2018-04-02,2018,2018-03-22,0.6597950458526611,0.024080645526757705,-6
all_common_oos,spatial_p0080_l025,2018-05-03,2018,2018-05-03,0.7901801466941833,0.0,0
all_common_oos,spatial_p0080_l025,2018-06-27,2018,2018-06-26,0.7030633687973022,0.008353552416052512,-1
all_common_oos,spatial_p0080_l025,2018-10-11,2018,2018-10-08,0.911761999130249,0.05750054573526264,-3
all_common_oos,spatial_p0080_l025,2018-10-29,2018,2018-10-23,0.7739317417144775,0.03695126659719783,-4
all_common_oos,spatial_p0080_l025,2018-11-23,2018,2018-11-13,0.6540356278419495,0.033466440754228444,-7
all_common_oos,spatial_p0080_l025,2018-12-24,2018,2018-12-14,0.6128802299499512,0.10505140481703767,-6
all_common_oos,spatial_p0080_l025,2019-03-08,2019,2019-03-08,0.776865541934967,0.0,0
all_common_oos,spatial_p0080_l025,2019-05-13,2019,2019-05-08,0.8421334028244019,0.0237483291313334,-3
all_common_oos,spatial_p0080_l025,2019-06-03,2019,2019-05-23,0.6582948565483093,0.027570468863852282,-6
all_common_oos,spatial_p0080_l025,2019-08-05,2019,2019-08-01,0.8385201692581177,0.038826981735183175,-2
all_common_oos,spatial_p0080_l025,2019-10-02,2019,2019-10-08,0.6165416836738586,0.0016315353391092025,4
all_common_oos,spatial_p0080_l025,2020-01-31,2020,2020-02-03,0.4429156482219696,0.007428891226355594,1
all_common_oos,spatial_p0080_l025,2020-03-23,2020,2020-03-12,0.36701688170433044,0.10634470810282037,-7
all_common_oos,spatial_p0080_l025,2020-06-11,2020,2020-06-12,0.8093864917755127,0.011975708444645905,1
all_common_oos,spatial_p0080_l025,2020-06-26,2020,2020-06-29,0.11237295717000961,0.014697501696400828,1
all_common_oos,spatial_p0080_l025,2020-09-08,2020,2020-09-17,0.6582165360450745,0.007892996957966414,7
all_common_oos,spatial_p0080_l025,2020-09-23,2020,2020-09-17,0.6582165360450745,0.036762398103594496,-4
all_common_oos,spatial_p0080_l025,2020-10-30,2020,2020-10-27,0.5023369193077087,0.03576901259480669,-3
all_common_oos,spatial_p0080_l025,2021-01-29,2021,2021-02-01,0.1894136667251587,0.016645412813360405,1
all_common_oos,spatial_p0080_l025,2021-03-04,2021,2021-02-26,0.6506223678588867,0.009715969242114042,-4
all_common_oos,spatial_p0080_l025,2021-05-12,2021,2021-05-12,0.5417743921279907,0.0,0
all_common_oos,spatial_p0080_l025,2021-08-18,2021,2021-08-19,0.8004041314125061,0.001548216068332664,1
all_common_oos,spatial_p0080_l025,2021-10-04,2021,2021-09-28,0.6449756622314453,0.011851480738410691,-4
all_common_oos,spatial_p0080_l025,2021-12-01,2021,2021-12-01,0.5717684626579285,0.0,0
all_common_oos,spatial_p0080_l025,2021-12-20,2021,2021-12-20,0.3530377745628357,0.0,0
all_common_oos,spatial_p0080_l025,2022-01-27,2022,2022-01-18,0.718558132648468,0.058551939691367405,-7
all_common_oos,spatial_p0080_l025,2022-02-23,2022,2022-02-11,0.5808663964271545,0.04386767627146115,-7
all_common_oos,spatial_p0080_l025,2022-03-08,2022,2022-03-07,0.5496187806129456,0.007639570896807557,-1
all_common_oos,spatial_p0080_l025,2022-05-19,2022,2022-05-10,0.3897213339805603,0.024726636816749803,-7
all_common_oos,spatial_p0080_l025,2022-06-16,2022,2022-06-10,0.5991932153701782,0.0631390610179261,-4
all_common_oos,spatial_p0080_l025,2022-07-14,2022,2022-07-13,0.45049867033958435,0.0024341427775993463,-1
all_common_oos,spatial_p0080_l025,2022-09-30,2022,2022-09-23,0.43289822340011597,0.030153072344465404,-5
all_common_oos,spatial_p0080_l025,2022-10-12,2022,2022-10-10,0.4115411639213562,0.009703747632242576,-2
all_common_oos,spatial_p0080_l025,2022-11-03,2022,2022-11-03,0.3648853003978729,0.0,0
all_common_oos,spatial_p0080_l025,2022-12-28,2022,2022-12-20,0.5361914038658142,0.01030114648023539,-5
all_common_oos,spatial_p0080_l025,2023-03-13,2023,2023-03-13,0.6238667964935303,0.0,0
all_common_oos,spatial_p0080_l025,2023-04-26,2023,2023-04-26,0.6486808061599731,0.0,0
all_common_oos,spatial_p0080_l025,2023-08-17,2023,2023-08-18,0.6830661296844482,0.00048130103023402704,1
all_common_oos,spatial_p0080_l025,2023-10-03,2023,2023-09-27,0.7018894553184509,0.010578787483322971,-4
all_common_oos,spatial_p0080_l025,2023-10-27,2023,2023-10-27,0.7047820687294006,0.0,0
all_common_oos,spatial_p0080_l025,2024-04-19,2024,2024-04-15,0.7967329621315002,0.018761447963812294,-4
all_common_oos,spatial_p0080_l025,2024-08-05,2024,2024-08-02,0.6568396091461182,0.02999732571612279,-1
all_common_oos,spatial_p0080_l025,2024-09-06,2024,2024-09-06,0.6552706360816956,0.0,0
all_common_oos,spatial_p0080_l025,2024-10-31,2024,2024-11-04,0.6827073693275452,0.0020572766590729596,2
all_common_oos,spatial_p0080_l025,2024-12-19,2024,2024-12-30,0.6840843558311462,0.006994946736038621,6
all_common_oos,spatial_p0080_l025,2025-01-10,2025,2025-01-02,0.6906458139419556,0.0071492233815217965,-5
all_common_oos,spatial_p0080_l025,2025-03-13,2025,2025-03-04,0.5744397640228271,0.04613539133567501,-7
all_common_oos,spatial_p0080_l025,2025-04-08,2025,2025-03-28,0.7589295506477356,0.11919912459962934,-7
all_common_oos,spatial_p0080_l025,2025-04-21,2025,2025-04-21,0.4553984999656677,0.0,0
all_common_oos,spatial_p0080_l025,2025-11-20,2025,2025-11-18,0.536443829536438,0.011570274122751245,-2
all_common_oos,spatial_p0080_l025,2025-12-17,2025,2025-12-17,0.7810842394828796,0.0,0
all_common_oos,spatial_p0080_l025,2026-01-20,2026,2026-01-21,0.6216299533843994,0.0115411092816613,1
all_common_oos,spatial_p0080_l025,2026-02-05,2026,2026-02-04,0.8633114099502563,0.012647239021036816,-1
