date,open,high,low,close,volume,spy_idx,is_gt,sl_price_premium,price_quality,sl_distance,sl_center_date,is_sl_center,is_stage1,oos_probability,train_percentile,fold_id,is_predicted,outcome
2005-06-30,81.76795202672163,81.83596625356952,80.90415525937944,81.06059265136719,62288800,3129,True,0.0016811631476818523,0.7898546065397685,4.0,2005-06-24,False,True,0.7355346083641052,0.9294377067254685,0,True,TP
2005-07-01,81.24424681098172,81.48230443329957,81.08101159811982,81.29866027832031,49737500,3130,True,0.004623010100366365,0.4221237374542044,5.0,2005-06-24,False,True,0.5373521447181702,0.7651598676957001,0,True,TP
2005-07-05,81.10818855540144,82.06040312763487,81.06738106445565,81.95157623291016,51549000,3131,False,0.012691216752198642,0.0,6.0,2005-06-24,False,False,,,-1,False,TN
2005-07-06,81.88354627049696,82.06038734583869,81.21699983052967,81.26461029052734,52363600,3132,True,0.004202247924048219,0.4747190094939726,7.0,2005-06-24,False,False,,,-1,False,FN
2005-07-07,80.45529177617532,81.58434295654297,80.43488801827034,81.58434295654297,103268800,3133,False,,0.0,,,False,False,,,-1,False,TN
2005-07-08,81.59790076395046,82.51610565185547,81.42786262955502,82.51610565185547,64491200,3134,False,,0.0,,,False,False,,,-1,False,TN
2005-07-11,82.52291928853269,83.04663452688479,82.50931333009862,82.93781280517578,49688300,3135,False,,0.0,,,False,False,,,-1,False,TN
2005-07-12,82.97180482644217,83.40710202602284,82.73375248122646,83.15544891357422,51871100,3136,False,,0.0,,,False,False,,,-1,False,TN
2005-07-13,83.1622531142284,83.33229125808515,82.97181122337324,83.27108001708984,41182300,3137,False,,0.0,,,False,False,,,-1,False,TN
2005-07-14,83.64516754145703,83.95803710918634,83.3118890372031,83.5975570678711,63638800,3138,False,,0.0,,,False,False,,,-1,False,TN
2005-07-15,83.51593750044985,83.68597564866582,83.2234716779523,83.54994201660156,56075900,3139,False,,0.0,,,False,False,,,-1,False,TN
2005-07-18,83.3187063776813,83.4071243612522,83.01263973603685,83.21668243408203,56598400,3140,False,,0.0,,,False,False,,,-1,False,TN
2005-07-19,83.46152526431186,83.73358734325397,83.2574825969697,83.67237091064453,59165700,3141,False,,0.0,,,False,False,,,-1,False,TN
2005-07-20,83.37986658635283,84.1552449695393,83.18262698906916,83.95800018310547,69477000,3142,False,,0.0,,,False,False,,,-1,False,TN
2005-07-21,84.03284294148754,84.07365043071172,83.29827700054202,83.46831512451172,101110900,3143,False,,0.0,,,False,False,,,-1,False,TN
2005-07-22,83.57715875585521,84.03966278197835,83.40712058726807,84.02606201171875,52607100,3144,False,,0.0,,,False,False,,,-1,False,TN
2005-07-25,83.93765170524912,84.30492961651706,83.55676264417112,83.78801727294922,57301600,3145,False,,0.0,,,False,False,,,-1,False,TN
2005-07-26,83.81519501792006,84.01923765481776,83.62474795866972,83.89000701904297,42758800,3146,False,,0.0,,,False,False,,,-1,False,TN
2005-07-27,83.99884582219622,84.26410492018674,83.69277922886947,84.19609069824219,43181600,3147,False,,0.0,,,False,False,,,-1,False,TN
2005-07-28,84.31174514777081,84.77424928502332,84.09409644724929,84.72663879394531,47880700,3148,False,,0.0,,,False,False,,,-1,False,TN
2005-07-29,84.61779270081382,84.76742192319868,83.99885130566294,84.1620864868164,62358100,3149,False,,0.0,,,False,False,,,-1,False,TN
2005-08-01,84.22331117904112,84.3661426251957,83.96484982862995,84.10088348388672,40418200,3150,False,,0.0,,,False,False,,,-1,False,TN
2005-08-02,84.25054790740415,84.74705665570099,84.16212470271594,84.6042251586914,45147400,3151,False,,0.0,,,False,False,,,-1,False,TN
2005-08-03,84.50895600496717,84.84222930808048,84.42053803981736,84.82862854003906,36837200,3152,False,,0.0,,,False,False,,,-1,False,TN
2005-08-04,84.49535490592075,84.54976316702552,84.04645172502885,84.14847564697266,50855600,3153,False,,0.0,,,False,False,,,-1,False,TN
2005-08-05,83.9648122120948,84.32529734516159,83.4342941671508,83.5771255493164,53595500,3154,False,,0.0,,,False,False,,,-1,False,TN
2005-08-08,83.76082226547476,83.93766345468796,83.23710167911567,83.42074584960938,47616000,3155,False,,0.0,,,False,True,0.7914677858352661,0.960308710033076,0,True,FP
2005-08-09,83.69955967432561,84.06003964616988,83.57033423615496,83.92401123046875,47170000,3156,False,,0.0,,,False,False,,,-1,False,TN
2005-08-10,84.21647484147475,84.67897870784671,83.5363224020543,83.8832015991211,72863700,3157,False,,0.0,,,False,False,,,-1,False,TN
2005-08-11,83.84244368452107,84.35936132905971,83.665607670963,84.2165298461914,58570200,3158,False,,0.0,,,False,False,,,-1,False,TN
2005-08-12,84.04646427166848,84.12808445923842,83.48873929615641,83.6995849609375,54776900,3159,False,,0.0,,,False,False,,,-1,False,TN
2005-08-15,83.8084391538313,84.25053956603587,83.5431799443395,84.2165298461914,36208500,3160,False,,0.0,,,False,False,,,-1,False,TN
2005-08-16,83.95803464391044,84.01244290558787,83.03982452590387,83.12144470214844,71942100,3161,False,,0.0,,,False,False,,,-1,False,TN
2005-08-17,83.10784912170728,83.57035310432535,82.99902221325473,83.1146469116211,62275100,3162,False,0.011924336987245487,0.0,7.0,2005-08-26,False,True,0.732617974281311,0.9283351708930541,0,True,FP
2005-08-18,83.0126129294685,83.35948696087819,82.86977634106258,83.10783386230469,53388600,3163,False,0.011841387824028882,0.0,6.0,2005-08-26,False,True,0.6770700812339783,0.8952590959206174,0,True,FP
2005-08-19,83.40713870874576,83.53636940547833,83.11467278766706,83.2983169555664,39842100,3164,False,0.01416052753066932,0.0,5.0,2005-08-26,False,True,0.525876522064209,0.7519294377067255,0,True,FP
2005-08-22,83.37313418113219,83.81523455334244,82.89702409215414,83.2983169555664,69912000,3165,False,0.01416052753066932,0.0,4.0,2005-08-26,False,True,0.38098159432411194,0.6185226019845645,0,True,FP
2005-08-23,83.31868681790519,83.3935040130371,82.40048191937501,83.141845703125,55168600,3166,False,0.012255483422707325,0.0,3.0,2005-08-26,False,True,0.5543763041496277,0.7905181918412348,0,True,FP
2005-08-24,82.93781099216932,83.47513217720974,82.35967712187156,82.4004898071289,79104600,3167,True,0.00322944407340775,0.5963194908240312,2.0,2005-08-26,False,True,0.6357808113098145,0.856670341786108,0,True,TP
2005-08-25,82.53650240659763,82.75415099262216,82.4412814745339,82.69973754882812,35631100,3168,True,0.006872797969092348,0.1409002538634565,1.0,2005-08-26,False,True,0.6465193033218384,0.86438809261301,0,True,TP
2005-08-26,82.62494940468832,82.63174719526145,82.0808251879572,82.13523864746094,61956800,3169,True,0.0,1.0,0.0,2005-08-26,True,True,0.7396575212478638,0.9338478500551268,0,True,TP
2005-08-29,81.89716684132699,82.82897246604034,81.87675790698458,82.76776123046875,56179200,3170,True,0.007700989166449235,0.03737635419384566,1.0,2005-08-26,False,True,0.09732525795698166,0.2723263506063947,0,False,FN
2005-08-30,82.46850984031151,82.50251954889654,81.88357813888923,82.33248138427734,74160200,3171,True,0.002401438652452237,0.6998201684434704,2.0,2005-08-26,False,True,0.5569779872894287,0.7927232635060639,0,True,TP
2005-08-31,82.42768865755846,83.42751372980344,82.12161689856292,83.37310028076172,102945200,3172,False,0.015071017673838005,0.0,3.0,2005-08-26,False,False,,,-1,False,TN
2005-09-01,83.33230102722243,83.76080052103238,82.39369223119391,83.31189727783203,74578700,3173,False,0.014325868527898411,0.0,4.0,2005-08-26,False,False,,,-1,False,TN
2005-09-02,83.55672874725315,83.577132490807,83.00580691469315,83.16223907470703,47653400,3174,False,0.012503773583153022,0.0,5.0,2005-08-26,False,False,,,-1,False,TN
2005-09-06,83.4275031861963,84.20287657501625,83.42070020863783,84.13485717773438,57251300,3175,False,0.024345440071783964,0.0,6.0,2005-08-26,False,False,,,-1,False,TN
2005-09-07,84.08727810105964,84.4273544578062,83.97165338516263,84.27772521972656,41749700,3176,False,0.026084864517914808,0.0,7.0,2005-08-26,False,False,,,-1,False,TN
2005-09-08,84.10767487063062,84.33892426896192,83.8696173040332,83.99884796142578,39068700,3177,False,,0.0,,,False,False,,,-1,False,TN
2005-09-09,84.22330166334176,84.8422378600831,84.20289791464684,84.74701690673828,43093900,3178,False,,0.0,,,False,False,,,-1,False,TN
2005-09-12,84.64496427554957,84.79459863411638,84.52253663573589,84.57695007324219,33017600,3179,False,0.02409162742759019,0.0,7.0,2005-09-21,False,False,,,-1,False,TN
2005-09-13,84.42734866894862,84.62459356503571,84.01245512703319,84.10768127441406,58427500,3180,False,0.01840953263135181,0.0,6.0,2005-09-21,False,False,,,-1,False,TN
2005-09-14,84.1620469784917,84.28447460417362,83.67233647576403,83.80156707763672,57694600,3181,False,0.014702979182865894,0.0,5.0,2005-09-21,False,False,,,-1,False,TN
2005-09-15,84.060066871956,84.1008795612061,83.59076505338133,83.76080322265625,73156900,3182,False,0.014209394080175075,0.0,4.0,2005-09-21,False,False,,,-1,False,TN
2005-09-16,84.21980730080335,84.52034483011246,83.92609649833088,84.35641479492188,75424100,3183,False,0.021421297841518916,0.0,3.0,2005-09-21,False,False,,,-1,False,TN
2005-09-19,84.3359317972285,84.39057688430047,83.76900074415205,84.07637023925781,53355300,3184,False,0.01803040606173867,0.0,2.0,2005-09-21,False,False,,,-1,False,TN
2005-09-20,84.15149052008553,84.43154263161027,83.24304086728405,83.3659896850586,84480300,3185,False,0.009428833443988927,0.0,1.0,2005-09-21,False,False,,,-1,False,TN
2005-09-21,83.18836791540758,83.24301297416162,82.4984883795468,82.58728790283203,94469100,3186,True,0.0,1.0,0.0,2005-09-21,True,True,0.5646542906761169,0.794928335170893,0,True,TP
2005-09-22,82.61465417524086,83.09962284500725,82.26630344455376,82.88104248046875,84597200,3187,True,0.0035568982236386937,0.5553877220451633,1.0,2005-09-21,False,True,0.8104701638221741,0.9658213891951488,0,True,TP
2005-09-23,82.8127357268118,83.2567179565469,82.5805019147537,82.94934844970703,59368100,3188,True,0.004383974290340875,0.4520032137073906,2.0,2005-09-21,False,True,0.7829656600952148,0.9558985667034179,0,True,TP
2005-09-26,83.34551285056658,83.4957842410903,82.70345128820512,83.04497528076172,70415400,3189,True,0.005541862307770318,0.3072672115287103,3.0,2005-09-21,False,True,0.4256998896598816,0.6648291069459757,0,True,TP
2005-09-27,83.00397928302341,83.3250126327924,82.66245532986356,83.02447509765625,66150800,3190,True,0.005293637870014356,0.3382952662482055,4.0,2005-09-21,False,True,0.35749369859695435,0.5909592061742006,0,True,TP
2005-09-28,83.28401630686739,83.41379705310553,82.7853891328269,83.1064224243164,58620500,3191,True,0.006285888962659358,0.2142638796675802,5.0,2005-09-21,False,True,0.25156548619270325,0.46306504961411243,0,False,FN
2005-09-29,83.0244475787995,83.91923837189812,82.70341433543855,83.78263092041016,66607700,3192,False,0.014473692597636978,0.0,6.0,2005-09-21,False,False,,,-1,False,TN
2005-09-30,83.755304161969,84.04218292236328,83.15421889877335,84.04218292236328,47824200,3193,False,0.017616452319429765,0.0,7.0,2005-09-21,False,False,,,-1,False,TN
2005-10-03,83.9875280948726,84.24708429392146,83.63917237704543,83.74163055419922,50994800,3194,False,,0.0,,,False,False,,,-1,False,TN
2005-10-04,83.871441868438,84.03537188496715,82.75807580551397,82.79905700683594,60776300,3195,False,0.03227427128688465,0.0,7.0,2005-10-13,False,False,,,-1,False,TN
2005-10-05,82.8195288939648,82.86051008602684,81.67200861506686,81.7129898071289,106052100,3196,False,0.018734029795322682,0.0,6.0,2005-10-13,False,True,0.7437567114830017,0.9360529217199559,0,True,FP
2005-10-06,81.81543457614279,82.14329969257088,80.71572760547838,81.41926574707031,140941800,3197,False,0.015072106567967758,0.0,5.0,2005-10-13,False,True,0.6751646399497986,0.8941565600882029,0,True,FP
2005-10-07,81.76084315622401,81.99991412416762,81.37150600638458,81.69937133789062,75661400,3198,False,0.01856424530843137,0.0,4.0,2005-10-13,False,True,0.7320759892463684,0.9261300992282249,0,True,FP
2005-10-10,81.74716095368325,81.767651553895,80.80455686525461,81.00946807861328,52677000,3199,False,0.009963067831613381,0.0,3.0,2005-10-13,False,True,0.6587075591087341,0.8809261300992283,0,True,FP
2005-10-11,81.27583845163726,81.5490585540106,80.81819777662493,80.8933334350586,75629800,3200,False,0.008515191383736909,0.0,2.0,2005-10-13,False,True,0.6107786297798157,0.8401323042998897,0,True,FP
2005-10-12,80.86604518415406,81.37149920050906,80.1966611213784,80.25813293457031,100510400,3201,True,0.0005960053752722683,0.9254993280909665,1.0,2005-10-13,False,True,0.510212242603302,0.7364939360529217,0,True,TP
2005-10-13,80.2308177547153,80.65430939234653,79.83464866253539,80.2103271484375,99052900,3202,True,0.0,1.0,0.0,2005-10-13,True,True,0.6015014052391052,0.8302094818081588,0,True,TP
2005-10-14,80.68161592344246,81.15291540801269,80.29910557429066,81.05728912353516,88651000,3203,False,0.010559263441604738,0.0,1.0,2005-10-13,False,True,0.0861918181180954,0.24476295479603086,0,False,TN
2005-10-17,81.14607546683217,81.46710353458937,80.90700458332928,81.35781860351562,68109300,3204,False,0.014306031353725546,0.0,2.0,2005-10-13,False,True,0.0759003609418869,0.22160970231532526,0,False,TN
2005-10-18,81.24173072333284,81.25538939037526,80.4630564208482,80.47671508789062,74996900,3205,True,0.003321117727897338,0.5848602840128327,3.0,2005-10-13,False,True,0.26447492837905884,0.48401323042998895,0,False,FN
2005-10-19,80.25811962365898,81.82913170929949,79.99856332560383,81.81546783447266,116563800,3206,False,0.020011646169509678,0.0,4.0,2005-10-13,False,True,0.0847071185708046,0.24366041896361632,0,False,TN
2005-10-20,81.61738390509684,81.8359590026691,80.12151269815354,80.37423706054688,131966700,3207,True,0.002043501353710342,0.7445623307862073,5.0,2005-10-13,False,True,0.47944480180740356,0.7166482910694597,0,True,TP
2005-10-21,80.7977132904476,81.13240520526173,80.26493691671563,80.68842315673828,96579500,3208,True,0.005960529339520182,0.25493383255997726,6.0,2005-10-13,False,True,0.04947914555668831,0.14002205071664828,0,False,FN
2005-10-24,80.90017007268136,82.0271945922098,80.87967947577944,81.93840026855469,71308400,3209,False,0.02154427218479249,0.0,7.0,2005-10-13,False,False,,,-1,False,TN
2005-10-25,81.77448272705078,82.12966528696546,81.24170628155821,81.77448272705078,76594500,3210,False,,0.0,,,False,False,,,-1,False,TN
2005-10-26,81.63102664535218,82.33456489566214,81.41245160437006,81.535400390625,80855800,3211,False,,0.0,,,False,False,,,-1,False,TN
2005-10-27,81.41929741562633,81.53541950465141,80.5518289840326,80.6679458618164,66623100,3212,False,,0.0,,,False,True,0.5358239412307739,0.7640573318632855,0,True,FP
2005-10-28,80.89336976166396,81.93160036343053,80.6679626851399,81.82914733886719,72322000,3213,False,,0.0,,,False,False,,,-1,False,TN
2005-10-31,82.16382506759754,82.85370484320264,82.05453491210938,82.05453491210938,77698900,3214,False,,0.0,,,False,False,,,-1,False,TN
2005-11-01,82.36191494653472,82.58049006054871,82.11601729186377,82.3004379272461,66365100,3215,False,,0.0,,,False,False,,,-1,False,TN
2005-11-02,82.08186250542303,83.16107940673828,82.05453996486852,83.16107940673828,74012300,3216,False,,0.0,,,False,False,,,-1,False,TN
2005-11-03,83.43428821111878,83.78264404158125,83.16106805411373,83.51625061035156,84897600,3217,False,,0.0,,,False,False,,,-1,False,TN
2005-11-04,83.60507459271042,83.6460558043042,83.02448484641407,83.40699005126953,59156000,3218,False,,0.0,,,False,False,,,-1,False,TN
2005-11-07,83.58457129401658,83.75533326471603,83.22938347666631,83.48894500732422,46765400,3219,False,,0.0,,,False,False,,,-1,False,TN
2005-11-08,83.28402855798817,83.6187205614114,83.18840227129581,83.48894500732422,42152800,3220,False,,0.0,,,False,False,,,-1,False,TN
2005-11-09,83.38653094275142,83.9807795802948,83.23625949515599,83.59827423095703,57666800,3221,False,,0.0,,,False,False,,,-1,False,TN
2005-11-10,83.56407583258265,84.37007254613363,83.16108008142805,84.24712371826172,79048100,3222,False,,0.0,,,False,False,,,-1,False,TN
2005-11-11,84.25394448464017,84.58863644509684,83.62554176383632,84.53399658203125,34867000,3223,False,,0.0,,,False,False,,,-1,False,TN
2005-11-14,84.55449453910433,84.71159262735371,84.27444241734615,84.48619079589844,45092200,3224,False,,0.0,,,False,False,,,-1,False,TN
2005-11-15,84.39055848305075,84.75939971225537,83.91925382949644,84.1788101196289,69592500,3225,False,,0.0,,,False,False,,,-1,False,TN
2005-11-16,84.26760120537163,84.39055000650407,84.00121300479145,84.34956359863281,51133000,3226,False,,0.0,,,False,False,,,-1,False,TN
2005-11-17,84.47933801813515,85.14189510739442,84.1104916423236,85.13506317138672,55717500,3227,False,,0.0,,,False,False,,,-1,False,TN
