date,label,forward_return,proba,fold_id,fold_threshold
2005-10-28,0,0.05367232955306167,0.5999531149864197,0,0.28306758403778076
2005-10-31,0,0.04961314924372284,0.1415972262620926,0,0.28306758403778076
2005-11-01,0,0.040833362843392784,0.02466978318989277,0,0.28306758403778076
2005-11-02,0,0.04057508526536657,0.025143736973404884,0,0.28306758403778076
2005-11-03,0,0.0374580659035042,0.049513645470142365,0,0.28306758403778076
2005-11-04,0,0.0366064110820028,0.032957810908555984,0,0.28306758403778076
2005-11-07,0,0.03755182964329373,0.07873960584402084,0,0.28306758403778076
2005-11-08,0,0.03149794819768004,0.06685730814933777,0,0.28306758403778076
2005-11-09,0,0.02949673293340216,0.07774216681718826,0,0.28306758403778076
2005-12-15,0,0.012321835985640295,0.07465028762817383,0,0.28306758403778076
2005-12-16,0,0.011553896155797272,0.14797261357307434,0,0.28306758403778076
2005-12-19,0,0.020682625910144248,0.5521376729011536,0,0.28306758403778076
2005-12-20,0,0.00111248632791483,0.583548903465271,0,0.28306758403778076
2005-12-21,0,0.003094308936495427,0.5654425621032715,0,0.28306758403778076
2005-12-22,0,-0.0011051973920077618,0.0842132717370987,0,0.28306758403778076
2005-12-23,0,-0.0007884277908393189,0.027850011363625526,0,0.28306758403778076
2005-12-27,0,0.015063651852350368,0.611711859703064,0,0.28306758403778076
2005-12-28,1,0.02218710179166039,0.6038058996200562,0,0.28306758403778076
2005-12-29,1,0.025960820517171523,0.6239220499992371,0,0.28306758403778076
2005-12-30,1,0.02401422845936385,0.32765623927116394,0,0.28306758403778076
2006-01-03,1,0.013338405510573415,0.13252033293247223,0,0.28306758403778076
2006-01-04,1,-0.0031420779573979596,0.09707267582416534,0,0.28306758403778076
2006-01-05,0,-0.008714310000243364,0.025746256113052368,0,0.28306758403778076
2006-01-06,0,-0.014325788460753275,0.025746256113052368,0,0.28306758403778076
2006-01-09,0,-0.02554977081791554,0.033207766711711884,0,0.28306758403778076
2006-01-10,0,-0.017688136044364366,0.033207766711711884,0,0.28306758403778076
2006-01-11,0,-0.0224270021752333,0.06977686285972595,0,0.28306758403778076
2006-01-12,0,-0.016769626479861355,0.10808449238538742,0,0.28306758403778076
2006-01-13,0,-0.01764118286664018,0.09809427708387375,0,0.28306758403778076
2006-01-17,0,-0.004519186738593417,0.17809513211250305,0,0.28306758403778076
2006-01-18,1,0.0029731783740998274,0.3715960681438446,0,0.28306758403778076
2006-01-19,1,0.006624618298400664,0.1458115577697754,0,0.28306758403778076
2006-01-20,1,0.02254517281398427,0.7479953169822693,0,0.28306758403778076
2006-01-23,1,0.016374322046731393,0.6715952754020691,0,0.28306758403778076
2006-01-24,1,0.021493191415612012,0.6311990022659302,0,0.28306758403778076
2006-01-25,0,0.019106411295791048,0.09781718999147415,0,0.28306758403778076
2006-01-26,0,0.01609590824711149,0.05980030074715614,0,0.28306758403778076
2006-01-27,0,0.007157148422511694,0.13022908568382263,0,0.28306758403778076
2006-01-30,0,-0.001635122238838882,0.05961443856358528,0,0.28306758403778076
2006-01-31,0,0.01466704858565504,0.11933471262454987,0,0.28306758403778076
2006-02-01,0,0.007555110168413481,0.07080408930778503,0,0.28306758403778076
2006-02-02,0,0.014656890153261548,0.6261129975318909,0,0.28306758403778076
2006-02-03,1,0.015047051458091376,0.642784059047699,0,0.28306758403778076
2006-02-06,1,0.010821030637368168,0.5502845644950867,0,0.28306758403778076
2006-02-07,1,0.021995684450429653,0.6917692422866821,0,0.28306758403778076
2006-02-08,1,0.006002535058881486,0.5740987658500671,0,0.28306758403778076
2006-02-09,1,0.017245510350452742,0.5212931036949158,0,0.28306758403778076
2006-02-10,0,0.017292702650038017,0.05414295569062233,0,0.28306758403778076
2006-02-13,0,0.0298239122180346,0.2253858745098114,0,0.28306758403778076
2006-02-14,0,0.023561366476805734,0.053394630551338196,0,0.28306758403778076
2006-02-15,0,0.022074741616920468,0.06431959569454193,0,0.28306758403778076
2006-02-16,0,0.015325436818605986,0.034193865954875946,0,0.28306758403778076
2006-02-17,0,0.016447355936519248,0.04886062443256378,0,0.28306758403778076
2006-02-21,0,0.012571500120498236,0.1238386482000351,0,0.28306758403778076
2006-02-22,0,0.012597756141525362,0.10928070545196533,0,0.28306758403778076
2006-02-23,0,0.011987679033397258,0.10580728203058243,0,0.28306758403778076
2006-02-24,0,0.01018313869153964,0.033207766711711884,0,0.28306758403778076
2006-02-27,0,0.008319577225618602,0.07830426096916199,0,0.28306758403778076
2006-02-28,0,0.01172757512505318,0.5180497765541077,0,0.28306758403778076
2006-03-01,0,0.009098487911008979,0.15580564737319946,0,0.28306758403778076
2006-03-02,0,0.007391353603898976,0.1963421255350113,0,0.28306758403778076
2006-03-03,0,0.012320011376513174,0.3490023612976074,0,0.28306758403778076
2006-03-06,0,0.016196603757555827,0.6024080514907837,0,0.28306758403778076
2006-03-07,1,0.02429620188431958,0.6707436442375183,0,0.28306758403778076
2006-03-08,1,0.025662907840234395,0.696790337562561,0,0.28306758403778076
2006-03-09,1,0.031483460683420894,0.8266796469688416,0,0.28306758403778076
2006-03-10,1,0.011394145947543732,0.5619131922721863,0,0.28306758403778076
2006-03-13,1,0.011068392834242102,0.3522093594074249,0,0.28306758403778076
2006-03-14,0,-0.007900247469508015,0.02828693948686123,0,0.28306758403778076
2006-03-15,0,-0.010457909203286375,0.034132614731788635,0,0.28306758403778076
2006-03-16,0,-0.013799851404609709,0.025746256113052368,0,0.28306758403778076
2006-03-17,0,-0.015005491001992222,0.033207766711711884,0,0.28306758403778076
2006-03-20,0,0.0022238683377613366,0.07581464946269989,0,0.28306758403778076
2006-03-21,0,0.010494562110574313,0.3354716897010803,0,0.28306758403778076
2006-03-22,0,0.005752354883542976,0.0946844220161438,0,0.28306758403778076
2006-03-23,0,0.007993033515828252,0.11604010313749313,0,0.28306758403778076
2006-03-24,1,0.005375874805656711,0.032207366079092026,0,0.28306758403778076
2006-03-27,1,0.0026915244981331465,0.06349939107894897,0,0.28306758403778076
2006-03-28,1,0.009132236292246354,0.5416481494903564,0,0.28306758403778076
2006-03-29,1,0.0076904529698926805,0.2210911065340042,0,0.28306758403778076
2006-03-30,1,0.012865883088784003,0.25721803307533264,0,0.28306758403778076
2006-03-31,0,0.004390634427026807,0.16530165076255798,0,0.28306758403778076
2006-04-03,0,0.012718671883857002,0.1849072128534317,0,0.28306758403778076
2006-04-04,0,0.0025274801375645417,0.09167243540287018,0,0.28306758403778076
2006-04-05,0,0.002671523264958786,0.07946072518825531,0,0.28306758403778076
2006-04-06,0,0.012607885173238742,0.11207040399312973,0,0.28306758403778076
2006-04-07,1,0.021769605147455184,0.5503640174865723,0,0.28306758403778076
2006-04-10,1,0.022198541245785686,0.5939825177192688,0,0.28306758403778076
2006-04-11,1,0.030395135732173895,0.5597781538963318,0,0.28306758403778076
2006-04-12,1,0.0160612668054243,0.5804795622825623,0,0.28306758403778076
2006-04-13,1,0.004117673106280861,0.5020483732223511,0,0.28306758403778076
2006-04-17,0,0.006528820247522882,0.3655484914779663,0,0.28306758403778076
2006-04-18,0,-0.010635319013423628,0.12210091203451157,0,0.28306758403778076
