date,label,forward_return,proba,fold_id,fold_threshold
2005-10-28,0,0.05367232955306167,0.19861017167568207,0,0.2626851797103882
2005-10-31,0,0.04961314924372284,0.14927202463150024,0,0.2626851797103882
2005-11-01,0,0.040833362843392784,0.0602768175303936,0,0.2626851797103882
2005-11-02,0,0.04057508526536657,0.05218220874667168,0,0.2626851797103882
2005-11-03,0,0.0374580659035042,0.051154136657714844,0,0.2626851797103882
2005-11-04,0,0.0366064110820028,0.059355247765779495,0,0.2626851797103882
2005-11-07,0,0.03755182964329373,0.05826641991734505,0,0.2626851797103882
2005-11-08,0,0.03149794819768004,0.05826641991734505,0,0.2626851797103882
2005-11-09,0,0.02949673293340216,0.053363244980573654,0,0.2626851797103882
2005-12-15,0,0.012321835985640295,0.0706259235739708,0,0.2626851797103882
2005-12-16,0,0.011553896155797272,0.23608601093292236,0,0.2626851797103882
2005-12-19,0,0.020682625910144248,0.7678641676902771,0,0.2626851797103882
2005-12-20,0,0.00111248632791483,0.73345947265625,0,0.2626851797103882
2005-12-21,0,0.003094308936495427,0.4267731308937073,0,0.2626851797103882
2005-12-22,0,-0.0011051973920077618,0.1696026772260666,0,0.2626851797103882
2005-12-23,0,-0.0007884277908393189,0.05478193610906601,0,0.2626851797103882
2005-12-27,0,0.015063651852350368,0.20156681537628174,0,0.2626851797103882
2005-12-28,1,0.02218710179166039,0.14469774067401886,0,0.2626851797103882
2005-12-29,1,0.025960820517171523,0.8207939863204956,0,0.2626851797103882
2005-12-30,1,0.02401422845936385,0.7970516085624695,0,0.2626851797103882
2006-01-03,1,0.013338405510573415,0.3396506905555725,0,0.2626851797103882
2006-01-04,1,-0.0031420779573979596,0.09433353692293167,0,0.2626851797103882
2006-01-05,0,-0.008714310000243364,0.026025736704468727,0,0.2626851797103882
2006-01-06,0,-0.014325788460753275,0.03707963228225708,0,0.2626851797103882
2006-01-09,0,-0.02554977081791554,0.03707963228225708,0,0.2626851797103882
2006-01-10,0,-0.017688136044364366,0.06507210433483124,0,0.2626851797103882
2006-01-11,0,-0.0224270021752333,0.09158418327569962,0,0.2626851797103882
2006-01-12,0,-0.016769626479861355,0.08661305159330368,0,0.2626851797103882
2006-01-13,0,-0.01764118286664018,0.07199147343635559,0,0.2626851797103882
2006-01-17,0,-0.004519186738593417,0.09051699191331863,0,0.2626851797103882
2006-01-18,1,0.0029731783740998274,0.26899901032447815,0,0.2626851797103882
2006-01-19,1,0.006624618298400664,0.13308481872081757,0,0.2626851797103882
2006-01-20,1,0.02254517281398427,0.855038046836853,0,0.2626851797103882
2006-01-23,1,0.016374322046731393,0.704142153263092,0,0.2626851797103882
2006-01-24,1,0.021493191415612012,0.4785112142562866,0,0.2626851797103882
2006-01-25,0,0.019106411295791048,0.1960371881723404,0,0.2626851797103882
2006-01-26,0,0.01609590824711149,0.08305774629116058,0,0.2626851797103882
2006-01-27,0,0.007157148422511694,0.08119532465934753,0,0.2626851797103882
2006-01-30,0,-0.001635122238838882,0.059057850390672684,0,0.2626851797103882
2006-01-31,0,0.01466704858565504,0.31906598806381226,0,0.2626851797103882
2006-02-01,0,0.007555110168413481,0.08199148625135422,0,0.2626851797103882
2006-02-02,0,0.014656890153261548,0.5639170408248901,0,0.2626851797103882
2006-02-03,1,0.015047051458091376,0.5127454996109009,0,0.2626851797103882
2006-02-06,1,0.010821030637368168,0.2064141184091568,0,0.2626851797103882
2006-02-07,1,0.021995684450429653,0.7063068747520447,0,0.2626851797103882
2006-02-08,1,0.006002535058881486,0.1917668730020523,0,0.2626851797103882
2006-02-09,1,0.017245510350452742,0.21184773743152618,0,0.2626851797103882
2006-02-10,0,0.017292702650038017,0.1703553944826126,0,0.2626851797103882
2006-02-13,0,0.0298239122180346,0.17650051414966583,0,0.2626851797103882
2006-02-14,0,0.023561366476805734,0.10952664166688919,0,0.2626851797103882
2006-02-15,0,0.022074741616920468,0.2752196490764618,0,0.2626851797103882
2006-02-16,0,0.015325436818605986,0.045983921736478806,0,0.2626851797103882
2006-02-17,0,0.016447355936519248,0.06896408647298813,0,0.2626851797103882
2006-02-21,0,0.012571500120498236,0.10895507037639618,0,0.2626851797103882
2006-02-22,0,0.012597756141525362,0.06896408647298813,0,0.2626851797103882
2006-02-23,0,0.011987679033397258,0.09825635701417923,0,0.2626851797103882
2006-02-24,0,0.01018313869153964,0.0677117109298706,0,0.2626851797103882
2006-02-27,0,0.008319577225618602,0.0677117109298706,0,0.2626851797103882
2006-02-28,0,0.01172757512505318,0.5888649821281433,0,0.2626851797103882
2006-03-01,0,0.009098487911008979,0.09825635701417923,0,0.2626851797103882
2006-03-02,0,0.007391353603898976,0.10895507037639618,0,0.2626851797103882
2006-03-03,0,0.012320011376513174,0.4150674641132355,0,0.2626851797103882
2006-03-06,0,0.016196603757555827,0.7388625741004944,0,0.2626851797103882
2006-03-07,1,0.02429620188431958,0.5209318399429321,0,0.2626851797103882
2006-03-08,1,0.025662907840234395,0.5489747524261475,0,0.2626851797103882
2006-03-09,1,0.031483460683420894,0.49856212735176086,0,0.2626851797103882
2006-03-10,1,0.011394145947543732,0.4061654508113861,0,0.2626851797103882
2006-03-13,1,0.011068392834242102,0.3893403708934784,0,0.2626851797103882
2006-03-14,0,-0.007900247469508015,0.0695485919713974,0,0.2626851797103882
2006-03-15,0,-0.010457909203286375,0.0695485919713974,0,0.2626851797103882
2006-03-16,0,-0.013799851404609709,0.06780485808849335,0,0.2626851797103882
2006-03-17,0,-0.015005491001992222,0.07353481650352478,0,0.2626851797103882
2006-03-20,0,0.0022238683377613366,0.05894438177347183,0,0.2626851797103882
2006-03-21,0,0.010494562110574313,0.17645198106765747,0,0.2626851797103882
2006-03-22,0,0.005752354883542976,0.04153798148036003,0,0.2626851797103882
2006-03-23,0,0.007993033515828252,0.1243220865726471,0,0.2626851797103882
2006-03-24,1,0.005375874805656711,0.09069763123989105,0,0.2626851797103882
2006-03-27,1,0.0026915244981331465,0.1678183227777481,0,0.2626851797103882
2006-03-28,1,0.009132236292246354,0.608394980430603,0,0.2626851797103882
2006-03-29,1,0.0076904529698926805,0.09894439578056335,0,0.2626851797103882
2006-03-30,1,0.012865883088784003,0.26730385422706604,0,0.2626851797103882
2006-03-31,0,0.004390634427026807,0.08878780901432037,0,0.2626851797103882
2006-04-03,0,0.012718671883857002,0.08658430725336075,0,0.2626851797103882
2006-04-04,0,0.0025274801375645417,0.05021294206380844,0,0.2626851797103882
2006-04-05,0,0.002671523264958786,0.028640443459153175,0,0.2626851797103882
2006-04-06,0,0.012607885173238742,0.06486838310956955,0,0.2626851797103882
2006-04-07,1,0.021769605147455184,0.602150559425354,0,0.2626851797103882
2006-04-10,1,0.022198541245785686,0.4160920977592468,0,0.2626851797103882
2006-04-11,1,0.030395135732173895,0.6964776515960693,0,0.2626851797103882
2006-04-12,1,0.0160612668054243,0.4519946277141571,0,0.2626851797103882
2006-04-13,1,0.004117673106280861,0.5693520307540894,0,0.2626851797103882
2006-04-17,0,0.006528820247522882,0.25094547867774963,0,0.2626851797103882
2006-04-18,0,-0.010635319013423628,0.0808669850230217,0,0.2626851797103882
2006-04-19,0,-0.0313095063841381,0.08004125952720642,0,0.2626851797103882
2006-04-20,0,-0.03752002695241252,0.024083418771624565,0,0.2626851797103882
2006-04-21,0,-0.03088009993556573,0.06384837627410889,0,0.2626851797103882
2006-04-24,0,-0.0365138630828199,0.05284253507852554,0,0.2626851797103882
2006-04-25,0,-0.03988598305280133,0.15155991911888123,0,0.2626851797103882
2006-04-26,0,-0.032438996590956615,0.10527292639017105,0,0.2626851797103882
2006-04-27,0,-0.02518472772745728,0.08490476757287979,0,0.2626851797103882
2006-04-28,0,-0.02350327039682898,0.11122852563858032,0,0.2626851797103882
2006-05-01,0,-0.0329757836475737,0.5266085267066956,0,0.2626851797103882
2006-05-02,0,-0.02945671123007254,0.10037679970264435,0,0.2626851797103882
2006-05-03,0,-0.0165020212915179,0.12053502351045609,0,0.2626851797103882
2006-05-04,0,-0.017966074621544426,0.05048450455069542,0,0.2626851797103882
2006-05-05,0,-0.0407480614642739,0.08224953711032867,0,0.2626851797103882
2006-05-08,0,-0.041931399348738796,0.03810824453830719,0,0.2626851797103882
2006-05-09,0,-0.05097294476792624,0.03760595992207527,0,0.2626851797103882
2006-05-10,0,-0.05130135267874458,0.03570036217570305,0,0.2626851797103882
